SongNumber,SongID,AlbumID,AlbumName,ArtistID,ArtistLatitude,ArtistLocation,ArtistLongitude,ArtistName,Danceability,Duration,KeySignature,KeySignatureConfidence,Tempo,TimeSignature,TimeSignatureConfidence,Title,Year
4167,"b'SOHNHEF12A8AE47210'",185858,"b'Riddim Driven: Sunlight'","b'ARPGCHN1187B9A2831'",,"b''",,"b'Nicky B'",0.0,184.34567,10,0.935,124.556,3,1.0,"b'I Only Want To Love You'",0
4168,"b'SONNUHH12A8C133376'",620110,"b'Punch The Big Guy'","b'ARYVJYT1187FB484D7'",,"b'San Diego CA'",,"b'John Stewart'",0.0,290.53342,2,0.844,91.496,4,0.385,"b'Price Of The Fire'",0
4169,"b'SOSWAAA12A58A7CE6B'",102054,"b'Elemental Evil'","b'ARA3O2C1187B989063'",,"b''",,"b'Hinge'",0.0,247.48363,7,0.163,86.061,4,0.915,"b'Pork Chop Sandwich'",0
4170,"b'SOAGWGQ12A8C13F9A5'",710248,"b'Holiday Machine'","b'ARELMNO1187FB52929'",38.03213,"b'Charlottesville VA'",-78.47753,"b'Bottom Of The Hudson'",0.0,193.35791,3,0.642,106.14,1,0.0,"b'One of Us'",2005
4171,"b'SOEWTMM12AB018A9FF'",615813,"b'Blood & Fire: Hit Sounds From The Observer Station 1970-1978'","b'ARZZRK91187B9A5CA5'",18.01571,"b'Kingston Jamaica'",-76.79731,"b'Delroy Wilson'",0.0,191.99955,7,0.239,147.791,4,0.309,"b'Half Way Up The Stairs'",0
4172,"b'SONWQGF12AB018719A'",762404,"b'Nurds'","b'AR11NP91187B9901B4'",,"b'New York City'",,"b'The Roches'",0.0,165.98159,0,0.417,34.335,4,0.0,"b"It's Bad For Me (Album Version)"",1980
4173,"b'SOSCFCE12AAF3B1DE5'",482410,"b'Break The Ice: Dance Remixes'","b'AR03BDP1187FB5B324'",34.05349,"b'Kentwood LA; Los Angeles CA'",-118.24532,"b'Britney Spears'",0.0,530.12853,0,0.652,130.012,4,0.17,"b'Break The Ice'",2007
4174,"b'SOVAGPJ12AB017E892'",535298,"b'Music for Nature Documentaries'","b'AREOREU1187B99AACD'",-41.28054,"b'Wellington'",174.76714,"b'Rhian Sheehan'",0.0,38.922,0,0.572,83.412,1,0.74,"b'Untitled'",2004
4175,"b'SOOHGVW12A8C1449BB'",795650,"b'Samba Enredo Du Carnaval De Rio'","b'ARHEBZJ1187FB37C3A'",,"b''",,"b'Samba Enredo'",0.0,202.05669,9,0.241,139.344,4,0.0,"b'Estacao Primeira Da Mangueira_ Viva Do Samba'",0
4176,"b'SOIPJHI12A6D4F58C4'",38957,"b'The Project'","b'ARTJJZZ1187B9BA5E7'",,"b''",,"b'Rishi Rich'",0.0,235.25832,6,0.07,71.14,3,0.553,"b'Sorry Feat. Rafaqat Ali Khan'",2006
4177,"b'SOHDLOZ12A6D223A7A'",75231,"b'Peas And Collards'","b'ARGSJW91187B9B1D6B'",35.21962,"b'North Carolina'",-80.01955,"b'JennyAnyKind'",0.0,326.79138,10,0.552,150.243,4,0.175,"b"I'm On The Run"",2003
4178,"b'SOUVFBG12A58A7B0DC'",295151,"b'Mefistofele'","b'ARCLGCL1241B9CA830'",,"b''",,"b'Mich\xc3\xa8le Crider;Eleonora Jankovic;Vincenzo La Scola;Riccardo Muti'",0.0,225.30567,10,0.843,39.187,4,0.0,"b'Mefistofele/La luna immobile'",0
4179,"b'SOFNTHT12A58A7D462'",716004,"b'Misfortunes'","b'ARVWIEH1187B9B39B5'",,"b'Long Island NY'",,"b'This Is Hell'",0.0,119.7971,8,0.184,150.006,4,0.0,"b'RECKLESS'",2008
4180,"b'SOKPTNB12A8151DFF5'",533823,"b"What's Your Damage?"","b'ARGWIHH1187B9A79B0'",,"b''",,"b'Test Icicles'",0.0,216.45016,7,0.066,174.942,4,0.196,"b"What's Your Damage?"",2005
4181,"b'SOQCBZS12AB018B8C1'",711053,"b'Magic'","b'ARU34651187B99A264'",40.71455,"b'NY - New York City'",-74.00712,"b'Michal'",0.0,217.39057,7,0.666,149.897,4,0.783,"b'Stay With Me'",0
4182,"b'SOIWGSG12A8C133AE2'",149770,"b'Places In Time'","b'ARTK5LU1187B9A654C'",,"b''",,"b'Michael Gettel'",0.0,232.77669,3,0.292,103.3,4,0.525,"b"Through Bucky's Eyes"",1992
4183,"b'SOEFIUU12A8C133A2B'",191415,"b'Everything Is Nice: The Matador Records 10th Anniversary Anthology'","b'ARDCE3Q1187B99D0D7'",,"b''",,"b'Non Phixion'",0.0,222.56281,10,0.1,96.093,4,1.0,"b'Sleepwalkers'",1999
4184,"b'SOEEAEI12A8C1465B4'",639392,"b'Have A Nice Weekend'","b'ARI4SKQ1187B9B43B0'",,"b''",,"b'Beres Hammond'",0.0,193.07057,10,0.908,170.114,4,0.363,"b'Tender Lies'",0
4185,"b'SOGKFXJ12AB01831BB'",702379,"b'Making Moves'","b'AR3VSHF1187B9B3002'",,"b'St Louis MO'",,"b'Flame'",0.0,190.37995,8,0.122,121.015,4,0.859,"b"Don't Stop"",0
4186,"b'SOPBHMH12AB018252F'",363525,"b'Gilad Atzmon presents: Artie Fishel & The Promised Band'","b'ARRFTTO1241B9C8C96'",,"b''",,"b'Artie Fishel & The Promised Band'",0.0,28.83873,7,0.093,100.08,1,0.432,"b'Artie In The Sky'",0
4187,"b'SOHGHMH12A67020155'",6953,"b'Perfect Time'","b'ARHOCKY11E2835D7CB'",,"b''",,"b'Maire Brennan'",0.0,184.34567,7,0.153,135.124,3,1.0,"b'The Big Rock (LP Version)'",0
4188,"b'SOYYBGR12A8C140F1A'",701935,"b'Les Bonapartes'","b'ARMFGS71187B98ED03'",,"b''",,"b'Les Bonapartes'",0.0,190.69342,11,0.0,181.801,5,0.32,"b'Welcome'",0
4189,"b'SOJHRLU12A6701EB67'",15646,"b'Illadelph Halflife'","b'AR8RXRI1187FB4104B'",39.95227,"b'Philadelphia Pennsylvania U.S.'",-75.16237,"b'The Roots'",0.0,340.40118,1,0.713,98.008,4,0.582,"b'One Shine'",0
4190,"b'SOPQGHM12A58A792A6'",164964,"b'Royal Bubble Orchestra'","b'ARKAOAD1241B9CD30A'",,"b''",,"b'Royal Bubble Orchestra'",0.0,184.81587,2,0.0,94.055,3,0.494,"b'Too Bad'",0
4191,"b'SOBYMIE12AB017E82A'",601969,"b"Georges Brassens: Le si\xc3\xa8cle d'or"","b'ARLV8S31187B988B71'",46.71067,"b'S\xef\xbf\xbd France'",1.71819,"b'Georges Brassens'",0.0,100.8322,9,0.551,75.064,4,0.971,"b'Comme hier'",1953
4192,"b'SOIPEHH12AB0189DFC'",484128,"b'Imidiwan: Companions'","b'ARXI7WU1187FB4D75E'",17.57975,"b'Mali Africa'",-3.99883,"b'Tinariwen'",0.0,328.85506,8,0.02,93.325,3,0.736,"b'Tenhert'",2009
4193,"b'SOHAKWP12AB01841E0'",625445,"b'The Panic Is On: The Great American Depression As Seen By The Common Man'","b'ARSDSMG1187B98CB59'",40.71455,"b'New York NY'",-74.00712,"b'Eddie Cantor'",0.0,116.34893,0,0.751,112.896,4,1.0,"b'Cheer Up! Smile! Nertz!'",0
4194,"b'SOQNLMA12A8C1414FC'",311155,"b'When You Were Young'","b'ARVG4OK1187B9B6BD3'",,"b''",,"b'The Killers'",0.0,269.76608,11,0.106,130.065,4,0.0,"b'When You Were Young'",2006
4195,"b'SOKMBQK12A8C1450CE'",428531,"b'Moving Mountains'","b'ARPDVPJ1187B9ADBE9'",,"b'Atlanta GA'",,"b'Usher'",0.0,309.83791,11,0.294,126.955,5,1.0,"b'Moving Mountains'",2008
4196,"b'SOJVZZA12A58A79CC3'",628406,"b'Bicentenario Blanco Vol. 1'","b'ARCDLDD11F33E000A4'",,"b''",,"b'Varios'",0.0,128.62649,11,0.55,83.872,3,0.272,"b'Te Parto el Alma (inter. El Tariacuri)'",0
4197,"b'SOGWNDQ12A58A7A20D'",453925,"b'The Wes Montgomery Trio'","b'ARM891J1187B991327'",,"b''",,"b'The Wes Montgomery Trio'",0.0,246.80444,0,0.652,137.11,4,0.117,"b'Satin Doll'",1987
4198,"b'SOKRSWC12AB017D0E2'",628402,"b'The Wonderful World Of Casino Steel'","b'ARE1DU51187B99BB83'",,"b''",,"b'The Hollywood Brats'",0.0,367.49016,7,0.115,164.026,1,0.0,"b"Suckin' On Suzie"",0
4199,"b'SOLRPAE12A8C144522'",377443,"b'Improvisation with myself_ volume1'","b'ARC4O5Z1187B9AE91F'",46.71067,"b'FR'",1.71819,"b'Klimperei'",0.0,103.47057,5,0.05,111.042,1,0.0,"b'M. tagu va au march\xc3\xa9'",0
4200,"b'SOVMEBZ12A8C134A44'",149923,"b'Pro*Pain'","b'ARVDP1V1187FB53341'",,"b''",,"b'Mars Ill'",0.0,287.55546,8,0.475,69.313,7,0.904,"b'Saturday Night Special'",0
4201,"b'SOILWZV12AB017BBAA'",390110,"b'Vifian presents Kisha'","b'ARUACR61187FB3AB37'",,"b''",,"b'Kisha'",0.0,206.21016,11,0.567,139.914,4,0.074,"b'I singe dir es Lied'",0
4202,"b'SOKCMEE12A8C13742B'",597081,"b'Sweeter As the Years Go By'","b'ARDK0551187FB5AC48'",31.30627,"b'Marlin TX'",-96.89774,"b'Blind Willie Johnson'",0.0,187.14077,10,0.626,97.761,4,1.0,"b"Church_ I'm Fully Saved Today"",1991
4203,"b'SOVPWAB12A8C13BBA8'",250481,"b'Mystic Stylez: The First Album'","b'ARY55LO1187B9A3F17'",,"b'Memphis TN'",,"b'Three-6 Mafia'",0.0,159.81669,0,0.738,157.991,4,0.269,"b'We Got Da Dope'",0
4204,"b'SOIGKCB12A6310F113'",316,"b'Live 2003'","b'ARJ7KF01187B98D717'",,"b''",,"b'Coldplay'",0.0,410.8273,5,0.463,138.038,4,0.59,"b'A Rush Of Blood To The Head (Live In Sydney)'",2003
4205,"b'SOSAOKB12A8C14605C'",478558,"b'Living The Northern Summer'","b'ARWGIOC1187FB4CBEF'",37.16793,"b'United States'",-95.84502,"b'Jim Chappell'",0.0,208.87465,9,0.998,109.196,4,0.0,"b'Adventure No. 8'",0
4206,"b'SOJSJBM12A8C1390D7'",294877,"b'Aquemini'","b'AR3MSAN1187B98F06B'",33.74831,"b'Atlanta GA'",-84.39111,"b'OutKast featuring George Clinton'",0.0,311.30077,7,0.433,94.904,4,0.575,"b'Synthesizer'",1998
4207,"b'SODBJKJ12AB0183292'",795296,"b'Feelin` Alone'","b'ARN5MQ11187B98A12D'",,"b''",,"b'2-Gether feat. Sarinah'",0.0,294.00771,11,0.382,127.977,4,0.347,"b'Feelin` Alone'",0
4208,"b'SOCKBSD12AB0188C72'",729456,"b'Live at The On Broadway 1982'","b'ARQ76LG1187B9ACD84'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Black Flag'",0.0,79.51628,9,0.631,190.6,4,0.581,"b'Room 13'",1981
4209,"b'SOHLFAO12AB0189832'",810204,"b'Tha Remixes Vol. 20'","b'ARGBGC71187FB3DD0B'",,"b''",,"b'DJ Nasty'",0.0,191.89506,0,0.359,130.149,4,0.467,"b'Shawty Get Loose'",0
4210,"b'SOEEGLD12AB0188039'",589045,"b'Seasons'","b'ARHUQUF1187FB382E6'",-29.21545,"b'Thaba Nchu'",26.83776,"b'T-Bone'",0.0,248.45016,7,0.0,124.04,4,0.551,"b'Blue Moon'",0
4211,"b'SOXEVTP12A8C1409F5'",249559,"b'Vihuela Fantasies - Roots Of The Classical Guitar Series'","b'ARMORUX11F50C4EEBF'",31.1689,"b'Texas'",-100.07715,"b'Terry Muska'",0.0,91.61098,2,0.656,107.016,1,0.0,"b'Fantasia 6: Mudarra'",0
4212,"b'SOWJFLR12A6D4FBF97'",227290,"b'Live On The Road'","b'AR8E1KA1187B9A18C3'",,"b''",,"b'Mike Vax'",0.0,229.61587,2,0.339,78.109,3,0.536,"b'Speak Low'",0
4213,"b'SOHNZKO12AB0182300'",460993,"b'Rustic Technology'","b'ARIN12F1187FB3E92C'",30.24216,"b'PEARLINGTON Mississippi'",-89.60586,"b'Grant Geissman'",0.0,349.23057,0,0.632,100.329,3,0.848,"b'Silent Movies (Album Version)'",1993
4214,"b'SOXIVDK12AB018BAF4'",585771,"b'Hot To Trot'","b'ARYV1OT1187B9B4C8E'",,"b''",,"b'Commander Cody And His Lost Planet Airman'",0.0,199.13098,5,0.585,49.565,4,0.0,"b'Riot In Cell Block N.9'",0
4215,"b'SODIQMY12A8AE4670F'",233525,"b'Blue Mountains'","b'ARQ9BO41187FB5CF1F'",40.99471,"b'Pennsylvania'",-77.60454,"b'John Davis'",0.0,121.91302,6,0.763,102.769,4,1.0,"b"We've Got It All"",0
4216,"b'SOSXSIN12AB0180963'",536681,"b'Classical Healing - Tom Barabas'","b'AR7CCS31187B98C531'",,"b''",,"b'Tom Barabas'",0.0,455.02649,2,0.684,100.148,4,1.0,"b'Canon In D'",0
4217,"b'SOAZQML12A8C136B66'",247869,"b'Southern Shades Of Blue Volume II'","b'ARSX72J1187FB3740D'",,"b''",,"b'Big Mike Griffin'",0.0,233.53424,7,0.154,137.496,5,0.966,"b"Sittin' Here With Nothing"",0
4218,"b'SOCMVJL12AB0181221'",496170,"b'More Luv'","b'AREKZKE11F50C4A7D8'",44.7272,"b'Wisconsin'",-90.10126,"b'Rocker-T'",0.0,265.37751,10,0.496,147.882,4,0.4,"b'Jah The Only One'",0
4219,"b'SOAHAZZ12AAF3B464A'",480803,"b'Drawing Down the Moon'","b'AREBWEH1187B99EA9A'",,"b'Helsinki'",,"b'Beherit'",0.0,202.91873,11,0.512,130.955,4,0.708,"b'Lord of Shadows and Golden Wood'",1993
4220,"b'SOZTGFT12A8C137271'",290940,"b"Martin Scorsese Presents The Blues: Keb' Mo'"","b'ARO0QD41187FB3AB0A'",34.05349,"b'Los Angeles CA'",-118.24532,"b"Keb' Mo'"",0.0,297.66485,0,0.686,106.802,3,1.0,"b'Dangerous Mood'",1996
4221,"b'SORDUJI12AB0183D3F'",816734,"b'Save The Last Dance 2 Soundtrack'","b'ARKU3Z61187FB51DCA'",13.11199,"b'St Michael Barbados '",-59.59895,"b'Rihanna'",0.0,190.4322,6,0.083,116.012,5,0.927,"b'The Hotness (ft. Shontelle)'",0
4222,"b'SORXGOR12A8C139139'",295117,"b'Verdi Arias'","b'ARUKJUP12086C14589'",,"b''",,"b'Ram\xc3\xb3n Vargas'",0.0,642.92526,1,0.475,155.641,7,0.632,"b"Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla..."",0
4223,"b'SOWQWTJ12A58A77081'",240234,"b'Greatest Hits 2'","b'ARHEQ501187FB4F898'",,"b''",,"b'Fruko Y Sus Tesos'",0.0,189.88363,7,0.679,106.449,4,0.603,"b'Lontananza'",0
4224,"b'SOJYWZM12A8C13D52A'",110009,"b'The Dusty Foot On The Road'","b'ARJCOPY1187FB5C315'",,"b'Mogadishu Somalia'",,"b"K'Naan"",0.0,213.13261,3,0.0,100.567,3,0.082,"b'Is It A Myth?'",2007
4225,"b'SOHHJIL12A8C144BDB'",374550,"b'Le Roi de la Bossa Nova'","b'ARQCHDN1187FB4C7C2'",-22.97673,"b'Rio de Janeiro Brazil'",-43.19508,"b'Luiz Bonfa'",0.0,192.78322,4,0.328,124.842,1,0.0,"b'Samba De Duas Notas'",2005
4226,"b'SOOLJYX12AB018FE92'",821363,"b'Visans Gyllene Tid'","b'ARECCJL1269FCCE7FD'",,"b''",,"b'Sven Scholander'",0.0,191.42485,0,0.7,113.01,1,0.0,"b'Melangt\xc3\xa4ras int\xc3\xa5g i Kallsta'",0
4227,"b'SOKQANC12AB0184D1E'",670639,"b'Birch - Gangsta Rock Riddim'","b'ARTYXQC1187B9ACAB2'",,"b'Kingston Jamaica'",,"b'Shaggy'",0.0,187.03628,2,0.396,114.318,3,1.0,"b'Still Caah Nicer Dan Yard'",0
4228,"b'SOJRXUV12A8C136CA0'",293804,"b'Gershwin Greatest Hits'","b'ARQIB731187FB3BE17'",42.31256,"b'Boston MA'",-71.08868,"b'Arthur Fiedler;Earl Wild;Pasquale Cardillo'",0.0,976.56118,9,0.432,127.579,4,0.457,"b'Rhapsody In Blue'",0
4229,"b'SOVKTCY12A6310E1CC'",1537,"b'Size Matters'","b'AR0IVSA1187FB4F069'",40.71455,"b'New York'",-74.00712,"b'Helmet'",0.0,206.94159,0,0.005,112.77,4,0.806,"b'Everybody Loves You'",2004
4230,"b'SODRXYW12A6D4F956E'",38767,"b'Say What You Will  Clarence...Karl Sold The Truck'","b'ARQXR6R1187FB46FD6'",,"b'Minneapolis MN'",,"b'Soul Asylum'",0.0,166.26893,11,0.169,70.778,4,0.0,"b'Long Day (Album Version)'",0
4231,"b'SOJDPPG12A8C134780'",245315,"b'Smoke! Smoke! Smoke!'","b'ARPFKK81187B99878D'",39.14465,"b'Ramsey Fayette County IL'",-89.10827,"b'Tex Williams'",0.0,148.79302,8,0.782,40.875,4,0.0,"b'Castle Of My Dreams'",0
4232,"b'SOXSUIT12A6D4F48DC'",27316,"b'The Herethereafter'","b'ARHHNN41187B98B4D5'",,"b'Los Angeles CA'",,"b'Miranda Lee Richards'",0.0,243.722,0,0.609,116.123,4,0.968,"b'The Long Goodbye'",2001
4233,"b'SOSCCOO12A8C13F0AF'",123341,"b'Brest of" (Tout \xc3\xa7a pour \xc3\xa7a)'","b'ARW3V6T1187B9ACAC4'",48.39023,"b'Brest France'",-4.48622,"b'Miossec'",0.0,159.60771,9,0.802,103.005,4,0.648,"b'Que Devient Ton Poing Quand Tu Tends Les Doigts'",1995
4234,"b'SOAOCAG12A6D4FA89E'",52356,"b'AOL Sessions'","b'ARWA6NT1187FB3F15C'",51.11655,"b'Crawley England'",-0.18703,"b'The Cure'",0.0,232.48934,2,0.759,85.006,1,0.0,"b'Lost'",2004
4235,"b'SOWDFME12AB018547F'",358474,"b'Halt mich'","b'ARPCRUC124549A44E6'",,"b''",,"b'Herbstrock'",0.0,203.4673,8,0.468,99.995,4,0.394,"b'Halt mich'",0
4236,"b'SOJCRUU12AB018BE8A'",570765,"b'Take Me To Paradise'","b'ARYOMNP11F4C842E43'",,"b''",,"b'Will To Will'",0.0,508.65587,0,0.771,129.818,4,0.0,"b"Take Me To Paradise (Nicky Scanni's Garage Mix)"",0
4237,"b'SOBGRIE12A8C132032'",281753,"b'Paradise In Me'","b'ARMSL551187FB3F4B0'",,"b''",,"b"K's Choice"",0.0,252.83873,2,0.832,87.495,4,0.785,"b'A Sound That Only You Can Hear'",1995
4238,"b'SOGTZDE12AB017E44A'",345122,"b'Reggae Max'","b'ARUBX2Y1187B99CD25'",,"b''",,"b'Tyrone Taylor'",0.0,229.35465,7,0.396,91.995,4,0.188,"b"I'm A Believer"",0
4239,"b'SOPEKHR12A6D4FB338'",123659,"b'Thrill Me'","b'ARFT5CP1187FB50263'",,"b''",,"b'Junior Jack'",0.0,482.55955,7,0.722,0.0,3,1.0,"b"Thrill Me (Atfc's Jackhammer Re-Rub)"",2002
4240,"b'SOPDODI12A8C13B53C'",115186,"b'Sony Connect Set'","b'ARCF06I1187B995398'",,"b''",,"b'K-OS'",0.0,214.17751,9,0.718,88.282,4,0.059,"b'Sunday Morning (Sony Connect Set)'",0
4241,"b'SOKAHMK12A8C138EB9'",209378,"b'The Other Boleyn Girl'","b'AR6L0X71187FB49709'",,"b''",,"b'Paul Cantelon'",0.0,146.442,0,0.875,130.183,3,1.0,"b'The Other Boleyn Girl - Opening Titles'",2008
4242,"b'SOCFJZY12A8151CDB5'",129671,"b'Are You Ready'","b'ARD842G1187B997376'",43.64856,"b'Toronto Ontario Canada'",-79.38533,"b'Blue Rodeo'",0.0,213.34159,2,0.601,189.068,4,0.618,"b'Up On That Cloud'",2005
4243,"b'SOQOEMZ12A6D4F9C52'",43676,"b'Happenings'","b'ARU9Q5Q1187FB3D6EB'",34.05349,"b'Los Angeles CA'",-118.24532,"b'Bobby Hutcherson'",0.0,349.72689,7,0.495,86.446,5,0.486,"b'Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster)'",1967
4244,"b'SODATWH12AC46887D9'",698638,"b'Explosion de Gaitas'","b'AR2NJW11187FB3F474'",,"b''",,"b'Rincon Morales'",0.0,197.0673,11,0.546,65.316,1,0.0,"b'Gaita Gaitero'",0
4245,"b'SOHSHQH12AB0184AA4'",667161,"b'Eclipse of Ages Into Black'","b'AREY3RN1187B993C5F'",29.95369,"b'New Orleans LA'",-90.07771,"b'Goatwhore'",0.0,153.49506,0,0.56,99.805,4,0.356,"b'Liar of Nastrond'",0
4246,"b'SOJDROX12A58A7E969'",16027,"b'Message In A Box'","b'ARIPLUN1187B99B9F9'",,"b'London England'",,"b'The Police'",0.0,137.45587,10,0.624,159.106,4,0.574,"b'Man In A Suitcase'",1980
4247,"b'SOSOKDL12AF729F196'",180861,"b'Somewhere In England'","b'ARW9QSZ1187FB4B93E'",,"b'Liverpool England'",,"b'George Harrison'",0.0,238.602,7,0.643,71.756,4,0.117,"b'Baltimore Oriole (2004 Digital Remaster)'",1981
4248,"b'SOVGSQX12A81C22AA5'",179557,"b'Essential Christmas'","b'AR392MV1187FB3C3FE'",40.73197,"b'Newark NJ'",-74.17418,"b'Connie Francis'",0.0,147.17342,6,0.824,137.99,1,0.0,"b"Baby's First Christmas"",1959
4249,"b'SOLWGUJ12A8C13908A'",207670,"b'Southern Slang (Chopped & Screwed)'","b'ARG3UX61187B9AC05A'",,"b''",,"b'D.O.W.N.'",0.0,350.11873,1,0.69,109.791,4,0.468,"b'Freeword'",0
4250,"b'SOAGWHY12A679C80A8'",579824,"b'Definitely Maybe'","b'ARBUOOR1187B997391'",,"b'Manchester England'",,"b'Oasis'",0.0,376.99873,7,0.013,100.382,4,1.0,"b'Columbia'",0
4251,"b'SOQTZWV12A6D4F9D54'",53749,"b'Tomorrow: Barretto Live'","b'ARZCHLM1187FB495C3'",,"b'Brooklyn NY'",,"b'Ray Barretto'",0.0,413.07383,5,0.308,82.815,3,1.0,"b'Vaya (Live At The Beacon Theatre)'",0
4252,"b'SOQDSXI12A8C13FB4C'",602934,"b'Faultline'","b'ARXHDZ81187FB43F80'",56.95468,"b'Canada'",-98.30897,"b'Adrienne Pierce'",0.0,269.63546,6,0.314,151.945,3,0.894,"b'Laundry & Dishes'",2008
4253,"b'SOVJPYN12AB017FA80'",391905,"b'Afro Roots'","b'AR1N6N61187FB4E25E'",23.0833,"b'Havana Cuba [Jesus Maria]'",-82.4167,"b'Mongo Santamaria'",0.0,130.01098,8,0.762,120.446,4,0.876,"b'Los Conguitos'",1959
4254,"b'SOEWUJD12A8C1390C2'",294877,"b'Aquemini'","b'AR3MSAN1187B98F06B'",33.74831,"b'Atlanta GA'",-84.39111,"b'OutKast'",0.0,289.25342,2,0.808,156.688,4,0.801,"b'Return Of The "G'",1998
4255,"b'SOUTOWZ12AB0185610'",369893,"b'And... R&B was born'","b'ARPN0NC1187B991591'",33.51711,"b'Greenwood MS'",-90.18043,"b'Guitar Slim'",0.0,183.06567,5,1.0,96.731,3,1.0,"b'The Things That I Used To Do'",1953
4256,"b'SOPVCLO12A58A7D89C'",234891,"b'Pa Goza Con Fruko'","b'ARHEQ501187FB4F898'",,"b''",,"b'Fruko Y Sus Tesos'",0.0,263.33995,6,0.227,219.796,4,0.749,"b"Fruko's  Boogaloo"",0
4257,"b'SOKXOSS12AB0183A6D'",414214,"b'Guilt'","b'ARGK9MB1187FB37402'",40.8448,"b'New York NY [Washington Heights]'",-73.93585,"b'MIMS'",0.0,230.53016,4,0.557,127.779,5,1.0,"b'Life Of A Star'",2009
4258,"b'SOAMDMA12AB0186434'",368975,"b'Heritage - R\xc3\xa9cital N\xc2\xb05 & 6 - BAM (1958-1959)'","b'ARYDFJA1241B9CBFF2'",,"b''",,"b'Jacques Douai'",0.0,60.89098,7,0.202,127.14,4,0.0,"b'Pauvre Jean'",0
4259,"b'SOEBBWH12A6D4F8016'",27643,"b'Mis Mejores Canciones - 17 Super Exitos'","b'AROF4LP1187FB41C51'",31.1689,"b'Texas'",-100.07715,"b'Selena'",0.0,198.45179,2,0.701,104.795,4,0.526,"b'Estoy Contigo'",0
4260,"b'SOEZWYI12AC4686705'",689685,"b'In the Blue of My Dreams'","b'ARBJFXO122C8677DF0'",,"b'CANADA - Ontario'",,"b'Dave Rave_ Mark McCarron'",0.0,90.38322,2,0.009,92.005,4,0.533,"b'Face'",0
4261,"b'SOYFOXO12A6D4F6C8B'",81295,"b'Honey Hitters'","b'ARMXCWK12086C13DB2'",,"b'NY - New York City'",,"b'I.N.T.'",0.0,152.92036,7,0.0,93.105,4,1.0,"b'Big Sister'",0
4262,"b'SOEAKUA12A6D4F624B'",25289,"b'Sing Brother Sing'","b'ARJB9TE1187FB3A9F8'",,"b''",,"b'The Edgar Broughton Band'",0.0,245.44608,0,0.952,100.799,4,0.544,"b'Aphrodite (1999 Digital Remaster)'",1970
4263,"b'SOCXPZW12A8C141821'",121334,"b'Grounded'","b'ARIMW0M1187B99EC59'",,"b''",,"b'TEN MADISON'",0.0,283.76771,4,0.178,133.326,5,0.974,"b'Leaving Melbourne'",2006
4264,"b'SOBCLZT12AB017F960'",531283,"b'Akh Larh Gayee'","b'ARH4N0N1187FB3E1F1'",,"b''",,"b'Malkit Singh'",0.0,370.85995,1,0.667,101.13,4,1.0,"b'Akh Larh Gayee'",0
4265,"b'SOKATUR12A6D4FA32D'",41788,"b'Para Sempre'","b'ARTP2PK1187B98FECA'",,"b''",,"b'Quinteto Violado'",0.0,162.08934,7,1.0,125.224,5,0.991,"b'Galope A Beira Mar'",0
4266,"b'SODUMTY12A8C131295'",284650,"b'Mobb Muzik (Clean Version)'","b'AREV2491187B9B017E'",,"b'Queensbridge NY'",,"b'Mobb Deep'",0.0,264.64608,5,0.641,93.976,4,1.0,"b'Where Ya Heart At'",1999
4267,"b'SOGSJIP12AB0185929'",414488,"b'Festejo...desde la piel'","b'AR6VWIR1187B98C1E9'",,"b''",,"b'Alturas'",0.0,279.84934,4,0.276,136.874,4,0.275,"b'A ti'",0
4268,"b'SOCWNBM12A6D4FCD84'",271507,"b'Prayer Of A Common Man'","b'ARKNOZU1187FB5A371'",,"b'Lynchburg VA'",,"b'Phil Vassar'",0.0,217.28608,11,0.383,94.007,4,0.623,"b'This Is My Life'",2008
4269,"b'SOAXXGJ12AB0181D28'",501564,"b'Mademoiselle Chante'","b'ARKWCGR1187B992B71'",,"b''",,"b'Patricia Kaas'",0.0,247.11791,5,0.859,130.272,5,0.99,"b'Elle Voulait Jouer Cabaret'",1988
4270,"b'SOKFEUG12AB017E353'",495327,"b'Metropolitain'","b'ARM4WGN1187FB3C746'",,"b''",,"b'Kyle Eastwood'",0.0,441.7824,10,0.549,115.212,4,0.102,"b'Samba de Paris'",2009
4271,"b'SOPANEB12A8C13E81E'",385038,"b'Music Bank'","b'ARSW5F51187FB4CFC9'",,"b'Seattle WA'",,"b'Alice In Chains'",0.0,230.60853,8,0.913,124.144,4,0.352,"b'God Smack'",1992
4272,"b'SODQUNS12AB0186868'",462985,"b'Songs For Girls To Sing'","b'AR59C6A1187B9B2143'",-24.9162,"b'Australia'",133.39311,"b"The Cat's Miaow"",0.0,125.25669,4,0.941,146.909,4,0.0,"b'Portland_ Oregon'",1997
4273,"b'SOGZMFD12A8C13FE4D'",372988,"b'Rolling Stones Instrumental Renditions'","b'ARANDRM1187B98B446'",,"b''",,"b'Wild Horses'",0.0,174.18404,2,0.517,103.047,4,0.0,"b"Mother's Little Helper"",0
4274,"b'SOVNFJP12AF72A6545'",20903,"b"What The Game's Been Missing!"","b'ARZXTEY1187B9997A7'",,"b'New York NY [Harlem]'",,"b'Juelz Santana'",0.0,233.92608,11,0.623,99.742,5,0.857,"b"Lil' Boy Fresh"",2005
